Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Popularity_Tier,Revenue_Per_Episode,Character_encoded,Country_encoded
Doraemon,South Korea,0.3075706102236426,0.2503725782414307,0.24717732722744518,Low,0.9833106258314452,0,15
Mr Bean,Russia,0.7034972862602387,0.17287630402384502,0.3557334647853271,High,2.045899622622198,3,12
Peppa Pig,Japan,0.25100781503629743,0.34575260804769004,0.38709290270269253,Low,1.1163373936309495,5,9
Shinchan,Spain,0.4816598796432875,0.4292101341281669,0.07984519207923527,Medium,0.18559579550826674,7,16
Paw Patrol,Nigeria,0.2916371249560614,0.45901639344262296,0.10786857816324674,Low,0.23448855236656038,4,11
Motu Patlu,Mexico,0.12054230262409406,0.4232488822652757,0.18478298893961032,Low,0.43555327229847274,2,10
Shinchan,Russia,0.16184842280372969,0.19672131147540983,0.2791021689278549,Low,1.411593757117913,7,12
Shinchan,Egypt,0.3753227168234001,1.0,0.0,Medium,0.0,7,4
Paw Patrol,Japan,0.032278620946913805,0.30402384500745155,0.10328991872810059,Low,0.3386289971053813,4,9
Spongebob Squarepants,Nigeria,0.5552440812531249,0.8226527570789866,0.34714451371425065,Medium,0.4214694975894559,8,11
Spongebob Squarepants,Nigeria,0.8381081170130432,0.6974664679582713,1.0,High,1.4317079571810503,8,11
Shinchan,Japan,0.8045060909756518,0.2503725782414307,0.20834785717255974,High,0.8288408331176526,7,9
Mr Bean,Mexico,0.32814070178695554,0.30402384500745155,0.4285490323586773,Low,1.404968953650847,3,10
Doraemon,Nigeria,0.31029563105106794,0.5365126676602087,0.20865088569123966,Low,0.3881785458182715,0,11
Shinchan,Nigeria,0.5046317576609416,0.34575260804769004,0.5106410328287546,Medium,1.4726379008475243,7,11
Mickey Mouse,Canada,0.8659440961831486,0.5961251862891207,1.0,High,1.6746907063401144,1,2
Tom And Jerry,Italy,0.6108304381114773,0.08941877794336811,0.1900478648376268,Medium,2.10186278957076,9,8
Mr Bean,Nigeria,0.07370112573616883,0.10730253353204172,0.03378514069602374,Low,0.3119515268405819,3,11
Pokemon,Australia,0.13260018282614483,0.32190760059612517,0.7726312754847227,Low,2.3927317723657016,6,0
Shinchan,UAE,0.023912235517662306,0.5663189269746647,0.37598584962820003,Low,0.6627415933982946,7,17
Mickey Mouse,Saudi Arabia,0.6750910385597714,0.23248882265275708,0.8582836424016838,High,3.6759089049762226,1,13
Doraemon,South Korea,0.9869017299571468,0.6616989567809239,0.17976460266805333,High,0.27126133341338604,0,15
Motu Patlu,France,0.13770725102947012,0.28614008941877794,0.26428291340006677,Low,0.9203971271828392,2,5
Tom And Jerry,Usa,0.8720839367333294,0.17883755588673622,1.0,High,5.560573791548922,9,23
Mr Bean,Uae,0.9040591494634979,0.518628912071535,0.2720331389042487,High,0.523514247542098,3,20
Mr Bean,Australia,0.17334266740924353,0.36959761549925485,0.5066819857460455,Low,1.3672024982229392,3,0
Mickey Mouse,South Africa,0.40325523302924715,0.5842026825633383,1.0,Medium,1.7088096650885856,1,14
Paw Patrol,Uk,0.14241356957124596,0.12518628912071536,0.4468425754723974,Low,3.541134132607134,4,21
Spongebob Squarepants,South Africa,0.2249979033630143,0.32190760059612517,1.0,Low,3.096861139700283,8,14
Mickey Mouse,Usa,0.5046317576609416,0.22056631892697467,1.0,Medium,4.513321360588144,1,23
Spongebob Squarepants,Uae,0.9273868954154187,0.19076005961251863,0.4287238021963334,High,2.235730438667141,8,20
Shinchan,Italy,0.8015236194833472,0.4232488822652757,0.4610352063865958,High,1.086709301212297,7,8
Peppa Pig,Canada,0.4358894894916337,0.26229508196721313,0.016176381758823438,Medium,0.06143822223325009,5,2
Mickey Mouse,Brazil,0.9139333942153212,0.06557377049180328,1.0,High,15.020930805220388,1,1
Pokemon,South Korea,0.2556318166445022,0.30998509687034276,1.0,Low,3.2155881746864683,6,15
Doraemon,France,0.6754175213986927,0.38450074515648286,0.04645718469731966,High,0.12051127081080404,0,5
Paw Patrol,Germany,0.9820803270639497,0.5126676602086438,0.10251245624937291,High,0.19956961317699842,4,6
Paw Patrol,India,0.08465759333736056,0.4113263785394933,0.3888387196900968,Low,0.9430362448975678,4,7
Doraemon,Japan,0.018456178712129342,0.6527570789865872,0.0800930006745417,Low,0.12251186755590746,0,9
Motu Patlu,China,0.6618722574959256,0.10730253353204172,0.5155528511812221,High,4.76030277748483,2,3
Tom And Jerry,Canada,0.37858462564182127,0.7242921013412816,0.15170142934364794,Medium,0.20915908095939098,9,2
Doraemon,Uk,0.04783119228361299,0.40536512667660207,0.47984380825593803,Low,1.1808193586400257,0,21
Motu Patlu,Australia,0.15905851781317318,0.04769001490312966,0.3725414126547221,Low,7.651289764357337,2,0
Mickey Mouse,Germany,0.7966579001031819,0.36363636363636365,0.37133777212292757,High,1.0183783329225138,1,6
Motu Patlu,Spain,0.5084630500785245,0.44709388971684055,0.5017260901289874,Medium,1.1196896490734076,2,16
Peppa Pig,Nigeria,0.19857682296720972,0.08345752608047691,0.308479678945378,Low,3.652483008458446,5,11
Paw Patrol,India,0.3414725353502228,0.5365126676602087,0.34714451371425065,Medium,0.6458350372008345,4,7
Shinchan,Nigeria,0.8225350627914739,0.47093889716840537,0.022609955975762493,High,0.04790865112288979,7,11
Tom And Jerry,Usa,0.5046317576609416,0.33383010432190763,0.5008983793368517,Medium,1.4959777298139387,9,23
Tom And Jerry,Australia,0.5741572565122418,0.6616989567809239,1.0,Medium,1.5089807970387097,9,0
Tom And Jerry,Japan,0.6301982943167885,0.5365126676602087,0.34951678049935997,Medium,0.6502484527868072,9,9
Doraemon,Spain,0.3666690449057379,1.0,1.0,Medium,0.9990009990009991,0,16
Shinchan,Usa,0.2952061524202345,0.32190760059612517,0.388696842739151,Low,1.203740147403069,7,23
Motu Patlu,Canada,0.21225975551235265,0.2563338301043219,0.4038596983114329,Low,1.5693999430533876,2,2
Mickey Mouse,South Africa,0.8855457351994415,0.22056631892697467,0.06895229789946701,High,0.3112038789713015,1,14
Motu Patlu,Egypt,0.6553023315595897,0.5901639344262295,0.21594564239568612,Medium,0.36528893225747633,2,4
Spongebob Squarepants,Australia,0.39846514633619756,0.8763040238450075,0.968459095901768,Medium,1.1039036292769413,8,0
Shinchan,Saudi Arabia,0.5839754852531884,0.5961251862891207,0.2657160111168227,Medium,0.4449921343431095,7,13
Doraemon,Australia,0.02480449724002365,0.6616989567809239,0.34714451371425065,Low,0.5238344049921452,0,0
Pokemon,Spain,0.6160645219248996,0.5722801788375559,0.70227650030549,Medium,1.2250144453441612,6,16
Tom And Jerry,Usa,0.506957234172925,0.2414307004470939,0.5208669124063356,Medium,2.148518778544739,9,23
Motu Patlu,India,0.71348119846909,0.08941877794336811,0.4212554955543347,High,4.658938166784107,2,7
Mickey Mouse,Russia,0.09992364148451693,0.5603576751117735,0.18717752189511008,Low,0.33343718308980214,1,12
Pokemon,Canada,0.33382579052627925,0.39344262295081966,1.0,Medium,2.5352229749386974,6,2
Paw Patrol,France,0.3071365736488242,0.20864381520119224,0.3324133944278545,Low,1.5856103081736135,4,5
Motu Patlu,Italy,0.5383684753100689,0.5126676602086438,0.39198731853961283,Medium,0.7631146535103916,2,8
Mickey Mouse,Canada,0.6508134100523161,0.5901639344262295,0.17771523049719917,Medium,0.3006192024716217,1,2
Doraemon,Japan,0.09759589002270253,0.47391952309985097,0.34550214584565303,Low,0.7274961947037326,0,9
Pokemon,South Korea,0.6386330199576996,0.5663189269746647,1.0,Medium,1.7626769572675618,6,15
Shinchan,Saudi Arabia,0.7743160576917868,0.44709388971684055,0.27960170450239363,High,0.6239801767417081,7,13
Mr Bean,Japan,0.9310576185586662,0.45901639344262296,0.1399632691958154,High,0.3042571334216435,3,9
Pokemon,Canada,0.9021086745059635,0.5663189269746647,0.642881755845211,High,1.1331928572760641,6,2
Peppa Pig,China,0.39083934968909284,0.2563338301043219,0.018470335075403896,Medium,0.07177577494539333,5,3
Mickey Mouse,Australia,0.7896221142587441,0.36363636363636365,0.3488584762112961,High,0.9567298026238488,1,0
Paw Patrol,Mexico,1.0,0.5961251862891207,0.5011321200543373,High,0.8392413041035172,4,10
Motu Patlu,Nigeria,0.1148239330367995,0.07749627421758569,0.04431509301492932,Low,0.5645502726930868,2,11
Motu Patlu,India,0.5046317576609416,0.36363636363636365,0.1845991582843596,Medium,0.5062554827045513,2,7
Pokemon,Egypt,0.45613710906883853,0.43517138599105815,0.3339479289738574,Medium,0.7656346557788721,6,4
Tom And Jerry,Germany,0.5410821701344178,0.05365126676602086,0.4795432751160144,Medium,8.774604935857917,9,6
Spongebob Squarepants,France,0.5787002195103927,0.7868852459016393,1.0,Medium,1.269220365785148,8,5
Shinchan,Nigeria,0.8050052174432759,0.2444113263785395,1.0,High,4.074791554068415,7,11
Pokemon,Mexico,0.1946354421048112,0.029806259314456036,0.17167442504761124,Low,5.572712457401535,6,10
Doraemon,Unknown,0.733624519109533,0.7690014903129657,0.22222236740675977,High,0.2885999185747522,0,22
Motu Patlu,France,0.6399554783030285,0.12518628912071536,0.5058569958831292,Medium,4.008811095151582,2,5
Mickey Mouse,Saudi Arabia,0.1201243017837993,0.44709388971684055,0.34714451371425065,Low,0.7747137858398787,1,13
Tom And Jerry,Nigeria,0.7859766239267554,0.7600596125186289,0.34714451371425065,High,0.4561331438485095,9,11
Paw Patrol,Brazil,0.4673770247285195,0.32786885245901637,0.20278428971861032,Medium,0.6166114188143776,4,1
Paw Patrol,China,0.6631533217926564,0.5543964232488823,0.46280133329350953,High,0.8332810834219591,4,3
Mr Bean,Mexico,0.8956532078742591,0.39940387481371087,0.15055127134641932,High,0.3759985375178094,3,10
Mr Bean,Nigeria,0.9663629244901898,0.5245901639344263,0.22095421064611037,High,0.4203925906681866,3,11
Shinchan,Italy,0.5046317576609416,0.5126676602086438,0.22600725643639316,Medium,0.4399873185409269,7,8
Peppa Pig,Saudi Arabia,0.6520826968710733,0.4828614008941878,0.27915344080059207,Medium,0.5769285177216237,5,13
Paw Patrol,UAE,0.1617368721464506,0.4232488822652757,0.40342407012390286,Low,0.9509136900251126,4,17
Tom And Jerry,Nigeria,0.5046317576609416,0.6080476900149031,0.5373714273008914,Medium,0.8823142031582817,9,11
Doraemon,Germany,0.6575960119395345,0.5543964232488823,0.08456664294486144,Medium,0.1522635713967602,0,6
Spongebob Squarepants,India,0.4243474216606552,1.0,0.9249080505245842,Medium,0.9239840664581263,8,7
Tom And Jerry,Germany,0.004668788130728019,0.43815201192250375,0.37860940598159465,Low,0.8621374733640229,9,6
Motu Patlu,Spain,0.48459098411753526,0.2444113263785395,0.2664245085932783,Medium,1.0856243374127184,2,16
Paw Patrol,Egypt,0.09449045254777744,0.07153502235469449,0.3776256047656326,Low,5.206114129517361,4,4
Shinchan,Australia,0.31603154376883447,0.39344262295081966,0.2514948641144491,Low,0.6375955575820371,7,0
Tom And Jerry,Mexico,0.7276679229529941,0.4202682563338301,0.3057827295651222,High,0.7258622622702612,9,10
Mickey Mouse,Nigeria,0.40085634820073734,0.4172876304023845,0.3786498865795396,Medium,0.9052380683963468,1,11
Motu Patlu,Germany,0.13623156834367825,0.5067064083457526,0.1596165521065425,Low,0.3143875071945954,2,6
Spongebob Squarepants,Australia,0.9095129172121231,0.07749627421758569,0.3236104907784784,High,4.122622302830002,8,0
Spongebob Squarepants,Saudi Arabia,0.524490981841141,0.2593144560357675,1.0,Medium,3.8415077488535587,8,13
Pokemon,India,0.3774281624070297,0.37555886736214605,1.0,Medium,2.655627278160137,6,7
Peppa Pig,Russia,0.6844517694087766,0.23248882265275708,0.5435813905021744,High,2.3280831361704397,5,12
Paw Patrol,Nigeria,0.7373088232478603,0.4292101341281669,0.43925110264062434,High,1.0210152383573652,4,11
Paw Patrol,UAE,0.7256340016971826,0.36959761549925485,0.40201180820221616,High,1.084766310923618,4,17
Tom And Jerry,Italy,0.06211677297906326,0.6527570789865872,0.16814907199481943,Low,0.25720420841250924,9,8
Mickey Mouse,Uk,0.09046750684938289,0.4232488822652757,1.0,Low,2.3571069761233145,1,21
Motu Patlu,France,0.20182073247761323,0.5543964232488823,0.5251577380750299,Low,0.9455547714964272,2,5
Shinchan,Russia,0.10268407993317297,0.4828614008941878,0.4481109296918019,Low,0.9261142320170236,7,12
Pokemon,Usa,0.044471718089960637,0.5067064083457526,0.64325304239665,Low,1.2669783792813363,6,23
Doraemon,Mexico,0.7245610532659312,0.12518628912071536,0.3493529987020081,High,2.768549587568913,0,10
Tom And Jerry,Japan,0.7275285216254224,0.15201192250372578,0.355442886858933,High,2.322975105748888,9,9
Motu Patlu,Usa,0.8219464773120173,0.28017883755588674,0.2589813244415016,High,0.9210555342381584,2,23
Spongebob Squarepants,Usa,0.9611983605915615,1.0,0.8743183258329371,High,0.8734448809519852,8,23
Motu Patlu,South Korea,0.9926398595022288,0.28017883755588674,0.19816808759881518,High,0.7047759686374959,2,15
Tom And Jerry,Uae,0.5298749341831173,0.6795827123695977,0.4764572055086619,Medium,0.700072447990593,9,20
Mr Bean,UAE,0.40605602882551706,0.46497764530551416,0.01085200665919149,Medium,0.02328868513011277,3,17
Spongebob Squarepants,Spain,0.7653289929922338,0.5961251862891207,0.21972684729918823,High,0.367974509105364,8,16
Tom And Jerry,Australia,0.239078437463943,0.16095380029806258,0.45080382035176036,Low,2.783533449181762,9,0
Mr Bean,Saudi Arabia,0.8029143891551398,0.5722801788375559,0.032064175233512904,High,0.05593107247930611,3,13
Mr Bean,Uk,0.5046317576609416,0.28017883755588674,0.08391107818043125,Medium,0.2984260085496413,3,21
Doraemon,Nigeria,0.6592940067654761,0.5305514157973175,0.03850795392634938,Medium,0.07244445745401344,0,11
Spongebob Squarepants,Italy,0.9409810638777456,0.2503725782414307,1.0,High,3.978158663907844,8,8
Motu Patlu,Russia,0.3759639491819945,0.029806259314456036,0.005586006582385321,Medium,0.18132699998938367,2,12
Mr Bean,Australia,0.33435883688235235,0.5782414307004471,0.04254241395586332,Medium,0.07344504674746583,3,0
Tom And Jerry,Egypt,0.8649578575408687,0.8673621460506706,0.37784976766728645,High,0.4351292480743837,9,4
Peppa Pig,Brazil,0.1967933365854907,0.08941877794336811,0.511251723746416,Low,5.654264914602448,5,1
Doraemon,India,0.2912682363344048,0.08941877794336811,0.37581852897335105,Low,4.156421238171755,0,7
Tom And Jerry,France,0.6753509493640271,0.7779433681073026,0.31539088568670526,High,0.4048957839554504,9,5
Mickey Mouse,Uae,0.9544553865423848,0.29806259314456035,1.0,High,3.343781612689427,1,20
Mr Bean,Saudi Arabia,0.7313650019887539,1.0,0.3175587787319319,High,0.3172415371947372,3,13
Doraemon,Spain,0.2249950184069871,0.8226527570789866,1.0,Low,1.214103870114408,0,16
Motu Patlu,Russia,0.7532301198697201,0.5007451564828614,0.30053693130743864,High,0.5989832237029364,2,12
Paw Patrol,China,0.8444423894488411,1.0,0.3704568072612089,High,0.37008672054066827,4,3
Shinchan,Usa,0.35508660777557133,0.5245901639344263,0.044076174523350276,Medium,0.08386034889505525,7,23
Doraemon,France,0.5684241831473733,0.08047690014903129,0.2340429912438776,Medium,2.8725073096274416,0,5
Mr Bean,South Korea,0.7325033338734588,0.33979135618479883,0.16434464940959798,High,0.48224418380048295,3,15
Mr Bean,France,0.608696662373532,0.33979135618479883,0.3559410962141611,Medium,1.0444545900429092,3,5
Shinchan,Spain,0.4018516114028934,0.2444113263785395,0.2551881129008435,Medium,1.0398383671470142,7,16
Tom And Jerry,Unknown,0.07933145563707489,0.11624441132637854,0.06424246037997704,Low,0.5479362270082316,9,22
Spongebob Squarepants,China,0.4823664226188542,1.0,0.1287856479798457,Medium,0.12865699098885686,8,3
Mr Bean,Germany,0.030766966068962676,0.0,0.03593610854764348,Low,35.93610854764348,3,6
Motu Patlu,India,0.009332844741842485,0.5842026825633383,0.2509678850323089,Low,0.4288563475700504,2,7
Spongebob Squarepants,France,0.07197370627620281,0.6885245901639344,0.446003666864054,Low,0.6468277900836237,8,5
Spongebob Squarepants,Uk,0.11748179852420591,0.5365126676602087,1.0,Low,1.8604212703544227,8,21
Motu Patlu,South Korea,0.0,0.26825633383010433,0.0708962221233522,,0.2633038232188305,2,15
Tom And Jerry,Egypt,0.813684401844504,0.2563338301043219,0.3011195294255471,High,1.1701513528301921,9,4
Peppa Pig,Canada,0.5046317576609416,0.47093889716840537,0.3357667043093778,Medium,0.7114622387007098,5,2
Motu Patlu,UAE,0.16474086668072208,0.5007451564828614,0.3865150057552708,Low,0.7703412793551767,2,17
Tom And Jerry,Germany,0.5911569883194727,0.7511177347242921,0.19721551715980662,Medium,0.2622136243497848,9,6
Mickey Mouse,South Africa,0.4334932686787207,0.32786885245901637,1.0,Medium,3.040725786351628,1,14
Tom And Jerry,Russia,0.5046317576609416,0.5812220566318927,0.2838038549563455,Medium,0.4874495078357693,9,12
Tom And Jerry,UAE,0.08324446317447996,0.29508196721311475,0.41597580461079137,Low,1.4049346149857855,9,17
Mr Bean,Mexico,0.0,0.27421758569299554,0.3713843504421444,,1.349420857344569,3,10
Paw Patrol,Saudi Arabia,0.08743556477767112,0.44709388971684055,0.36825895819703275,Low,0.8218343669665813,4,13
Pokemon,Australia,0.218544004978424,0.518628912071535,0.08751579919226211,Low,0.1684198033619311,6,0
Spongebob Squarepants,India,0.9214580211689145,0.09836065573770492,0.08591141168051329,High,0.8646421568241727,8,7
Paw Patrol,Spain,0.31162938326586076,0.46497764530551416,0.4229061659002992,Low,0.907567498485951,4,16
Spongebob Squarepants,Saudi Arabia,0.3989283300355988,0.5067064083457526,0.40520140342064787,Medium,0.7981018099434783,8,13
Paw Patrol,China,0.4424475824764611,0.5603576751117735,0.06950267587106093,Medium,0.12381174953601919,4,3
Doraemon,Italy,0.8744911186785693,0.5543964232488823,0.5117063951769923,High,0.9213354169327955,0,8
Paw Patrol,Usa,0.058887878156517304,0.2503725782414307,0.2436375578756656,Low,0.9692288617164279,4,23
Spongebob Squarepants,Canada,0.9786592684224421,0.7242921013412816,0.818784513979202,High,1.1289031170545287,8,2
Doraemon,India,0.14330683501216213,0.61698956780924,0.13438945054465357,Low,0.21746232872677987,0,7
Peppa Pig,Nigeria,0.11377075230050526,0.08941877794336811,0.2741209143869558,Low,3.0316812571681253,5,11
Mr Bean,Mexico,0.6468559588589533,0.15499254843517138,0.3771001418877369,Medium,2.417424073589356,3,10
Doraemon,Brazil,0.7952021689137019,0.4202682563338301,0.4918703031149764,High,1.1675940347264107,0,1
Mickey Mouse,Uae,0.1919752930751102,0.23845007451564829,1.0,Low,4.176235910649713,1,20
Paw Patrol,Germany,0.7161007735671444,0.5424739195230999,0.4924950096908974,High,0.9061980566115543,4,6
Doraemon,Canada,0.3059602934329747,0.35171385991058124,0.3908436154245129,Low,1.108103933096358,0,2
Tom And Jerry,Italy,0.3994946906301775,0.13412816691505217,0.4308027049727494,Medium,3.1881044108558947,9,8
Mickey Mouse,Uae,0.37809440452923326,0.26825633383010433,1.0,Medium,3.7139330606461467,1,20
Mickey Mouse,Saudi Arabia,0.2505429811957942,0.05961251862891207,0.5021038795531324,Low,8.283831309290449,1,13
Paw Patrol,Australia,0.9484721197941685,0.041728763040238454,0.5436552504070911,High,12.723402498104637,4,0
